ERI_1,ERI_2,ERI_3,ERI_4,ERI_5,ERI_6,ERI_7,ERI_8,ERI_9,ERI_10,CBI_01,CBI_02,CBI_03,CBI_04,CBI_05,CBI_06,gender,birth year,status of employment,field of work,federal state,community size,income,working hours,TRANSLATE,CONVERT,REDONDEAR
3,4,4,3,3,2,2,2,2,2,4,3,3,2,2,2,2,1963,1,1,10,4,5,40,40,40,40
4,4,4,1,3,4,4,1,1,3,4,4,2,3,4,4,1,1966,2,1,10,4,6,50,50,50,50
4,4,4,1,4,2,2,1,2,1,4,4,4,4,4,4,2,1986,2,1,10,4,2,60 - 70,60 - 70,70,70
3,3,2,2,3,2,1,2,2,1,3,2,3,2,2,1,2,1990,2,1,10,3,1,75,75,75,75
2,1,3,2,3,2,2,2,2,2,3,2,3,1,2,1,2,1956,1,1,1,2,1,20,20,20,20
3,3,4,2,2,3,1,2,3,2,4,4,4,3,4,2,2,1968,1,1,10,2,5,ca. 55,approximately 55,55,55
2,3,2,1,4,4,4,1,1,1,5,5,5,5,5,3,2,1980,1,1,2,4,1,60,60,60,60
3,3,3,1,4,3,3,1,1,1,4,3,4,3,4,2,2,1977,2,1,1,2,2,40,40,40,40
2,2,3,4,2,1,2,2,3,4,4,4,4,2,3,2,2,1978,2,1,10,2,2,27,27,27,27
3,3,3,2,3,4,2,2,2,2,4,4,2,3,3,2,2,1986,2,1,10,4,3,55,55,55,55
4,3,4,1,2,3,1,1,3,2,4,5,5,4,5,4,2,1963,2,1,10,1,1,80,80,80,80
3,3,3,3,3,2,2,2,2,1,4,3,3,1,3,2,2,1972,1,1,10,2,3,50,50,50,50
4,4,4,4,3,2,1,3,2,2,4,5,4,4,4,3,2,1983,2,1,10,2,3,53,53,53,53
4,4,4,2,3,2,1,1,2,2,4,4,4,3,4,3,1,1960,1,1,10,2,6,82,82,82,82
2,3,1,2,4,3,2,1,1,2,4,4,4,4,4,4,2,1962,2,1,1,3,1,30,30,30,30
4,3,3,2,2,2,2,2,2,2,4,3,3,3,3,3,2,1972,2,1,10,3,2,50,50,50,50
2,4,3,3,4,3,2,2,2,2,4,4,4,3,4,3,1,1964,1,1,10,4,5,40,40,40,40
2,3,3,3,3,2,2,3,3,1,4,4,2,1,3,2,2,1959,1,1,10,4,2,40,40,40,40
3,3,3,2,3,3,2,1,3,3,4,3,3,3,4,3,1,1965,1,1,10,2,6,75,75,75,75
2,3,1,3,4,2,2,3,3,2,4,3,2,1,3,2,2,1950,1,1,6,4,3,30,30,30,30
2,1,1,3,3,1,1,3,2,1,3,2,3,2,2,1,2,1983,1,1,10,4,2,35,35,35,35
3,3,2,2,3,1,1,2,2,3,3,2,2,1,1,1,1,1961,2,1,6,1,5,45 - 50,45 - 50,50,50
3,4,4,3,2,3,1,2,3,3,3,3,2,3,3,3,2,1966,2,1,6,4,4,40,40,40,40
2,3,2,2,4,4,4,1,1,1,2,2,2,2,2,2,1,1961,1,1,6,1,2,36,36,36,36
4,3,2,2,3,2,1,3,3,2,4,2,4,2,3,1,1,1959,1,2,6,4,5,50,50,50,50
1,2,2,3,2,3,3,3,3,3,3,2,2,1,1,2,1,1953,7,1,6,4,6,35,35,35,35
2,2,3,3,2,2,2,4,4,3,4,3,4,2,2,2,2,1960,1,2,1,4,1,60,60,60,60
4,3,4,2,3,2,1,2,2,1,3,3,2,2,3,1,2,1983,2,1,10,3,3,50-60,50-60,60,60
3,2,2,3,2,1,1,3,3,2,3,4,3,1,1,2,1,1987,2,1,1,4,2,50,50,50,50
3,3,3,2,1,1,1,3,3,2,2,1,2,1,2,1,1,1964,1,1,10,4,5,60,60,60,60
1,2,2,2,3,3,2,2,3,2,3,3,4,3,3,3,2,1990,9,1,6,4,1,40,40,40,40
3,3,4,3,2,2,2,3,3,2,4,2,4,3,4,3,2,1977,4,1,10,1,1,,#VALUE!,#VALUE!,0
2,3,2,3,3,2,2,3,2,2,2,2,2,1,2,2,2,1967,1,1,6,4,3,40,40,40,40
3,3,2,2,3,2,2,3,2,2,3,2,3,2,2,2,1,1958,1,1,6,4,6,50,50,50,50
3,4,2,2,2,2,1,2,3,3,4,4,3,3,3,2,2,1988,2,1,6,4,2,60,60,60,60
3,3,3,3,4,2,1,2,2,1,3,3,3,3,3,2,2,1976,2,1,10,2,1,25,25,25,25
2,3,3,1,2,2,2,3,3,3,4,4,4,3,4,3,2,1964,1,1,10,2,2,25,25,25,25
2,2,2,2,4,3,4,2,2,2,4,4,4,4,4,4,2,1962,2,1,6,4,3,30,30,30,30
3,4,2,2,2,2,1,2,3,1,3,3,3,2,3,2,2,1955,1,1,6,4,3,40,40,40,40
3,3,3,3,3,3,2,2,2,2,4,3,4,4,4,3,1,1954,1,1,6,4,5,60,60,60,60
2,2,2,2,3,2,2,2,2,2,3,3,2,1,2,1,2,1983,3,1,2,2,3,40,40,40,40
3,3,4,3,2,3,3,3,3,2,4,3,3,3,3,2,2,1963,1,1,6,4,4,40,40,40,40
3,4,3,4,2,2,2,3,3,2,3,3,2,3,3,2,2,1971,1,1,2,4,3,50,50,50,50
3,3,3,2,2,1,1,2,3,2,4,3,2,2,2,2,2,1987,2,1,10,4,2,50-55,50-55,55,55
3,3,3,3,2,1,1,2,4,4,2,2,3,2,2,2,2,1961,1,1,6,4,4,50,50,50,50
3,2,2,3,3,3,3,2,2,2,4,4,3,1,1,2,1,1947,1,1,10,2,3,ca. 60,approximately 60,60,60
2,3,3,3,2,1,1,3,3,2,3,2,2,1,1,1,2,1985,2,1,10,2,2,"44,5",44.5,44.5,45
4,4,4,3,4,2,1,3,3,3,3,4,4,4,4,3,1,1952,7,1,6,4,6,60,60,60,60
2,2,2,1,1,2,1,3,3,3,1,2,1,1,1,1,1,1947,1,1,6,4,1,40,40,40,40
4,3,4,4,4,1,1,3,1,1,4,3,3,2,2,3,2,1976,2,1,10,3,2,17,17,17,17
2,2,3,4,1,1,1,3,4,2,3,3,4,2,3,3,2,1977,1,1,6,4,6,40,40,40,40
2,4,2,2,4,3,4,2,1,1,4,4,4,4,4,1,2,1980,2,2,10,3,3,40,40,40,40
4,4,3,4,3,4,4,3,3,1,4,4,4,3,2,3,2,1988,2,1,6,4,2,50,50,50,50
2,3,2,1,1,2,1,2,3,1,3,1,1,1,3,1,1,1956,1,1,10,3,5,55,55,55,55
3,3,2,1,4,4,4,1,1,1,2,4,4,3,4,3,2,1973,1,1,6,4,2,50,50,50,50
3,2,3,3,2,1,1,3,3,2,3,2,3,2,2,2,1,1989,2,1,10,1,4,48,48,48,48
2,2,3,3,2,2,1,3,3,3,3,4,3,2,2,2,2,1983,1,1,6,4,3,40,40,40,40
3,3,3,3,3,2,1,1,2,2,4,3,3,2,2,2,2,1969,1,1,6,4,2,50,50,50,50
3,2,2,3,3,2,2,3,3,2,3,2,3,1,2,2,2,1980,2,1,10,3,2,35-40,35-40,40,40
3,4,4,3,2,3,1,2,3,1,4,4,4,4,4,3,2,1964,1,1,10,3,1,40,40,40,40
3,4,3,1,4,3,2,2,2,3,4,4,4,3,4,3,2,1974,4,1,15,2,4,43,43,43,43
3,2,3,4,2,1,1,4,4,4,3,3,2,1,1,1,1,1965,1,2,15,1,6,60,60,60,60
3,2,2,2,3,2,2,2,2,1,4,2,3,2,3,2,2,1979,2,2,15,1,3,40,40,40,40
3,3,3,2,2,2,2,2,2,1,4,3,3,2,2,2,1,1963,1,2,1,1,4,70,70,70,70
3,3,3,3,2,2,1,3,3,2,3,3,3,1,2,2,1,1980,1,1,15,1,4,70,70,70,70
2,2,2,2,3,3,2,2,2,2,3,2,3,1,2,1,2,1974,1,1,15,1,3,45,45,45,45
2,3,2,3,2,2,1,3,3,3,4,3,2,1,2,2,2,1991,2,1,15,4,2,35,35,35,35
3,3,3,3,2,3,2,3,3,2,4,4,4,3,4,3,1,1963,1,1,15,2,1,50-60,50-60,60,60
3,3,2,3,2,2,1,3,3,3,3,3,3,3,2,1,1,1983,2,1,2,1,3,40,40,40,40
2,1,1,3,2,2,2,3,3,3,3,3,3,3,3,3,2,1977,2,1,2,2,2,20,20,20,20
3,3,2,3,3,2,2,3,3,3,3,3,2,1,2,1,2,1983,2,1,15,3,4,46,46,46,46
4,2,3,4,4,3,1,1,1,1,4,4,4,4,4,3,2,1974,1,1,1,1,3,85,85,85,85
2,1,2,3,2,1,1,3,3,3,3,3,2,1,1,1,1,1972,1,1,15,2,3,60-80,60-80,80,80
2,2,2,1,4,4,3,1,2,1,3,3,3,3,3,1,2,1962,1,1,15,2,1,30,30,30,30
3,2,2,3,3,1,1,3,4,3,3,3,2,2,2,1,2,1970,1,1,15,4,3,38,38,38,38
4,3,3,2,3,2,1,2,2,2,4,4,4,4,4,3,2,1985,2,1,15,3,2,38,38,38,38
4,4,4,3,2,1,1,3,3,3,4,4,4,2,2,1,2,1981,1,1,10,2,5,80,80,80,80
3,2,3,3,2,2,2,3,3,3,3,3,3,2,3,3,1,1976,1,3,1,2,6,70,70,70,70
4,4,3,1,4,4,1,1,1,1,4,4,4,4,4,4,1,1973,2,1,9,1,4,50-60,50-60,60,60
3,3,3,2,3,2,2,2,2,2,4,4,4,4,4,3,2,1978,4,1,15,2,3,,#VALUE!,#VALUE!,0
3,2,2,1,3,2,3,2,1,1,4,4,3,4,4,3,2,1986,2,1,15,4,2,50,50,50,50
2,2,3,3,2,2,1,3,3,3,3,3,2,3,3,2,2,1962,2,1,15,1,3,30-40,30-40,40,40
4,4,2,2,2,2,2,2,2,2,4,4,3,3,3,2,2,1986,2,1,10,4,2,60,60,60,60
4,3,4,3,1,2,2,3,3,3,4,4,4,4,4,2,1,1968,1,1,9,2,6,85,85,85,85
3,2,3,3,2,2,1,2,3,2,4,4,4,4,4,3,2,1980,2,1,15,1,3,65,65,65,65
2,2,3,4,1,1,1,4,4,3,3,3,2,1,2,1,2,1979,1,1,15,2,5,35,35,35,35
3,1,3,4,1,1,1,4,3,3,3,2,1,1,1,1,1,1962,1,2,15,1,6,60,60,60,60
3,3,2,2,3,2,1,2,3,1,3,3,3,2,2,2,1,1963,1,1,15,1,5,60,60,60,60
3,2,2,1,4,3,2,1,1,1,3,2,1,1,1,1,2,1962,2,1,6,4,2,26,26,26,26
3,2,2,3,2,1,1,4,3,3,3,3,2,2,2,2,2,1971,9,1,10,3,1,16,16,16,16
2,2,3,2,2,1,1,2,3,3,4,4,4,2,4,3,2,1955,2,1,15,1,5,43,43,43,43
3,3,3,3,2,3,2,2,2,1,4,5,5,5,5,4,2,1972,1,1,2,4,2,50,50,50,50
3,2,3,3,2,1,1,3,3,1,4,4,3,3,3,2,2,1978,1,2,10,2,2,50,50,50,50
3,3,4,4,2,1,1,3,3,4,3,3,2,1,2,1,2,1969,2,1,1,1,4,45,45,45,45
3,2,3,2,2,1,1,2,3,2,4,4,4,4,4,3,2,1985,2,1,15,1,3,45,45,45,45
3,3,3,2,3,3,2,2,2,2,4,4,4,4,4,3,2,1981,2,1,15,2,3,58,58,58,58
3,2,2,3,2,1,1,3,3,3,2,4,3,2,3,1,2,1985,2,1,15,1,3,50,50,50,50
4,3,3,1,3,2,1,3,2,1,4,4,4,4,4,3,2,1985,2,1,15,4,2,55,55,55,55
3,2,3,3,3,3,2,2,3,1,5,4,3,3,3,4,1,1982,2,1,2,4,3,50 bis 60,50 to 60,60,60
4,4,4,3,3,1,1,2,2,1,4,4,3,3,3,2,2,1977,1,1,15,1,2,60,60,60,60
3,2,3,2,3,2,2,2,2,2,4,4,4,4,4,5,2,1978,1,1,6,4,2,60,60,60,60
3,4,4,3,2,2,1,3,3,1,4,3,2,3,3,3,1,1980,2,1,15,1,3,70,70,70,70
2,3,2,3,2,2,2,3,3,2,3,2,3,3,2,2,2,1968,1,1,6,4,3,50,50,50,50
3,3,3,1,4,2,1,1,1,1,4,4,5,4,4,3,2,1970,2,1,10,3,3,30,30,30,30
4,4,4,3,2,2,2,2,3,2,4,4,4,3,4,3,2,1973,1,1,15,3,2,35,35,35,35
4,4,4,3,4,2,2,1,2,1,4,3,3,1,1,1,2,1969,1,1,10,2,4,55,55,55,55
2,2,1,4,1,1,1,4,4,3,2,2,2,2,2,1,1,1954,1,1,2,3,1,50,50,50,50
3,3,3,3,3,2,2,3,3,3,4,4,3,2,3,3,2,1964,1,1,15,1,5,50-60,50-60,60,60
2,2,2,3,1,1,1,3,3,3,3,2,1,1,1,1,1,1962,9,1,15,1,5,41,41,41,41
3,3,2,2,3,3,2,1,2,1,2,1,2,2,2,1,1,1964,1,4,15,1,4,50,50,50,50
2,3,2,2,3,2,3,2,3,1,3,3,3,2,2,1,2,1975,2,1,6,4,1,20,20,20,20
3,3,3,1,3,2,2,2,2,2,3,3,3,2,3,2,2,1976,2,1,15,1,2,40,40,40,40
4,3,2,3,2,2,1,3,3,1,3,2,2,2,2,1,2,1986,2,1,10,4,3,45,45,45,45
3,2,3,3,3,2,2,3,3,3,3,3,2,1,4,3,1,1958,2,1,15,2,3,42,42,42,42
3,1,2,3,4,4,4,3,2,3,3,2,2,1,2,1,2,1988,2,1,15,1,2,45,45,45,45
3,2,3,3,3,2,2,3,3,2,3,3,3,2,3,2,2,1974,2,2,15,1,1,10,10,10,10
3,3,3,3,1,1,1,4,4,4,2,2,3,1,2,2,1,1951,1,1,15,2,6,60-70,60-70,70,70
3,3,3,3,2,1,2,3,3,3,3,3,2,1,2,2,2,1980,2,1,2,4,2,22,22,22,22
3,3,2,3,3,1,1,3,2,2,4,3,3,2,2,2,2,1977,2,1,15,1,3,40,40,40,40
4,2,4,4,1,1,1,4,3,3,2,4,2,1,3,2,1,1971,1,1,15,3,6,50,50,50,50
3,2,2,4,1,1,1,3,3,2,4,4,2,1,1,2,1,1963,1,1,8,1,5,60,60,60,60
3,3,2,2,2,2,1,3,3,2,4,3,3,2,2,2,2,1983,2,1,2,1,2,60,60,60,60
3,2,2,2,3,2,2,3,3,3,3,2,2,2,3,2,2,1977,2,1,15,1,2,22,22,22,22
3,3,3,4,1,1,1,3,4,3,4,3,3,1,2,2,2,1971,1,1,15,2,5,55,55,55,55
3,3,3,2,3,2,2,3,3,3,2,3,3,2,2,2,2,1978,2,1,10,4,1,20,20,20,20
2,2,2,1,4,2,2,1,3,2,4,4,4,3,3,2,2,1990,2,1,15,1,2,40,40,40,40
3,2,2,3,2,2,2,3,3,4,4,3,2,1,2,2,1,1960,1,1,15,2,1,60,60,60,60
3,3,3,3,3,2,1,2,3,2,3,2,2,1,2,2,1,1977,2,1,15,1,2,30,30,30,30
3,2,3,1,2,3,2,1,2,1,4,3,4,4,4,4,2,1978,5,1,15,3,2,32,32,32,32
4,4,4,2,2,2,2,1,3,1,3,4,3,2,3,3,2,1985,3,1,8,1,4,75,75,75,75
4,3,3,1,3,3,1,1,2,2,5,4,4,4,4,3,2,1990,2,2,10,4,2,80,80,80,80
3,3,3,3,3,2,2,2,2,2,3,2,2,1,1,1,2,1981,2,1,10,2,2,35-50,35-50,50,50
1,3,2,3,2,2,2,3,3,3,3,2,2,1,1,1,2,1979,2,1,9,2,3,39,39,39,39
2,2,2,4,1,1,1,3,3,2,3,3,2,1,1,1,1,1988,2,2,2,1,2,50,50,50,50
3,3,3,1,4,2,1,1,1,2,2,3,3,2,2,1,2,1967,2,1,15,3,3,30,30,30,30
3,3,3,2,2,3,2,3,3,2,3,2,3,2,2,2,2,1957,1,2,10,3,1,46,46,46,46
4,4,2,3,2,2,1,2,3,2,3,3,4,4,4,2,1,1976,1,2,15,1,6,60,60,60,60
2,2,2,3,2,2,2,3,3,3,3,2,3,2,2,2,2,1977,2,1,2,2,1,10,10,10,10
3,3,3,1,3,3,3,1,2,1,4,4,4,4,4,4,1,1985,2,2,2,1,2,60,60,60,60
3,3,2,2,3,3,2,2,2,1,4,3,3,2,3,2,1,1975,1,1,15,1,2,45,45,45,45
1,1,3,3,3,2,2,2,2,2,4,4,3,2,2,3,2,1969,1,1,10,1,1,24,24,24,24
3,3,3,2,2,2,2,2,3,2,3,3,2,1,3,2,1,1972,1,1,15,1,6,60,60,60,60
2,2,2,1,1,1,1,3,3,2,4,3,3,2,2,1,2,1963,1,1,6,4,1,30-40,30-40,40,40
3,2,3,3,2,2,2,3,4,3,3,2,2,2,2,2,1,1957,1,1,15,2,5,40,40,40,40
2,2,3,3,2,1,1,3,3,3,2,2,1,1,1,1,2,1953,1,1,15,1,3,32,32,32,32
3,3,3,3,2,2,1,3,3,3,3,3,2,2,2,1,2,1986,2,1,15,1,2,,#VALUE!,#VALUE!,0
3,3,3,3,3,2,2,3,2,1,5,5,5,4,4,2,1,1974,1,1,10,3,3,50,50,50,50
3,3,3,1,3,1,1,2,3,3,4,4,4,4,4,4,2,1983,2,1,6,2,2,30,30,30,30
2,3,3,3,3,2,1,3,3,2,3,3,3,2,1,1,1,1953,2,1,15,1,5,40,40,40,40
3,3,3,2,3,3,2,2,2,3,2,2,3,3,2,2,2,1972,2,1,6,2,4,"38,5",38.5,38.5,39
3,2,2,1,3,3,1,1,1,2,4,4,3,3,4,3,2,1978,2,1,10,3,4,70,70,70,70
3,3,2,2,4,2,1,2,2,2,3,3,2,2,2,2,2,1976,2,1,15,1,1,26,26,26,26
2,2,2,3,3,1,1,3,3,3,2,2,2,1,2,2,1,1956,1,1,10,4,6,40,40,40,40
2,3,3,3,1,2,2,3,3,1,2,1,1,1,1,1,1,1953,1,1,4,1,5,60,60,60,60
3,2,3,3,3,3,2,2,3,3,4,3,3,3,3,3,2,1971,9,1,6,4,1,21,21,21,21
4,2,3,3,2,1,1,2,3,2,4,4,3,4,4,3,2,1980,2,1,10,3,3,41,41,41,41
3,3,2,3,1,1,1,3,3,3,1,1,1,1,1,1,1,1941,1,1,4,1,1,60,60,60,60
3,2,2,2,3,3,3,2,2,2,4,3,3,3,3,3,2,1989,2,1,15,1,2,50,50,50,50
2,3,2,2,3,2,2,3,2,3,3,2,2,1,2,2,1,1959,2,1,10,1,4,55,55,55,55
4,4,4,3,3,1,1,2,1,3,4,4,4,2,4,4,1,1959,1,2,10,2,1,72,72,72,72
3,2,2,3,2,2,2,3,3,3,4,4,4,3,4,3,2,1977,2,1,15,1,2,25,25,25,25
4,2,3,2,1,1,1,2,4,1,3,4,2,4,4,2,2,1975,1,1,15,1,2,80,80,80,80
4,3,3,3,2,2,2,3,3,2,4,3,2,3,3,2,1,1988,2,1,15,4,2,50,50,50,50
4,3,4,3,2,2,1,3,3,2,4,2,3,3,2,2,2,1967,1,1,8,1,1,80,80,80,80
4,3,4,3,3,2,2,2,2,1,4,4,4,4,4,3,2,1980,2,1,15,2,2,50,50,50,50
2,1,3,4,1,1,1,4,4,2,5,5,5,4,4,5,2,1968,9,1,15,1,1,,#VALUE!,#VALUE!,0
3,2,3,3,3,2,2,2,3,2,3,3,3,2,2,2,2,1988,2,1,9,4,3,45,45,45,45
2,3,2,3,1,1,1,3,4,4,2,1,1,1,1,1,1,1940,7,1,15,2,5,50,50,50,50
3,2,3,2,3,3,3,3,3,1,5,4,3,3,4,3,2,1978,4,1,15,4,2,30,30,30,30
3,2,2,3,3,2,2,3,2,3,3,3,2,1,1,2,2,1984,2,1,1,4,3,40,40,40,40
3,3,3,3,2,1,1,3,3,3,3,3,2,2,2,2,2,1963,2,1,6,4,4,50,50,50,50
3,2,2,2,3,1,2,2,2,2,4,3,3,2,3,2,2,1972,2,1,6,4,4,40,40,40,40
4,3,3,3,1,1,1,2,2,3,5,3,4,3,3,2,2,1983,2,1,15,1,3,50,50,50,50
2,2,2,2,4,3,2,2,2,2,4,4,4,4,4,2,2,1982,9,1,15,1,2,40,40,40,40
4,3,3,2,3,3,2,2,2,2,4,4,4,3,3,2,1,1978,1,1,2,1,6,40,40,40,40
3,3,3,3,3,2,2,2,2,2,5,5,5,4,4,3,2,1976,2,1,6,1,4,60,60,60,60
3,4,4,2,4,2,1,2,2,2,4,4,4,3,4,3,1,1981,1,1,10,2,3,65,65,65,65
3,3,3,3,3,2,2,2,2,2,4,3,3,3,3,3,2,1987,2,2,1,4,2,45,45,45,45
3,3,3,1,3,2,2,2,3,2,4,4,5,4,3,3,2,1964,1,2,15,1,4,50,50,50,50
4,3,1,2,1,3,2,2,3,3,2,2,3,2,2,1,2,1979,2,1,4,2,3,60-70,60-70,70,70
2,2,3,3,2,2,1,3,3,2,4,3,3,2,3,3,2,1970,1,2,15,1,3,36,36,36,36
3,3,2,3,2,2,1,3,3,1,5,4,4,4,4,3,2,1989,2,1,1,1,2,50,50,50,50
2,3,2,2,3,3,1,2,2,2,4,4,4,3,3,1,2,1986,2,1,10,4,2,40,40,40,40
3,3,2,2,3,3,3,2,2,1,3,3,2,2,2,1,2,1974,1,2,15,3,2,45,45,45,45
3,2,3,3,2,2,1,3,3,2,4,3,3,3,3,4,2,1973,2,1,10,1,2,41 bis ca. 50,41 to approximately 50,50,50
3,2,2,2,3,1,2,2,2,1,3,4,3,2,3,1,2,1982,2,1,4,1,2,35,35,35,35
2,3,3,3,3,2,2,3,2,2,4,3,3,1,2,2,1,1980,2,1,15,1,3,41,41,41,41
4,3,4,3,3,3,2,3,2,2,4,4,3,3,3,3,2,1967,1,1,10,4,4,60,60,60,60
3,2,3,3,2,2,2,3,3,2,3,2,2,1,2,2,2,1976,1,1,15,1,1,,#VALUE!,#VALUE!,0
3,2,2,4,1,2,1,3,4,3,4,2,1,1,2,2,2,1982,4,1,15,4,2,20 Bis 30,20 to 30,30,30
3,3,2,3,4,2,1,3,3,3,4,3,4,2,4,2,1,1969,2,1,10,4,6,45-50,45-50,50,50
3,2,2,2,2,2,2,2,2,2,4,4,4,3,3,3,2,1982,2,2,2,1,2,60,60,60,60
3,3,2,1,4,2,2,2,2,2,4,3,2,2,2,1,2,1966,2,1,10,3,3,43,43,43,43
3,3,2,3,3,2,2,3,3,2,3,2,3,2,2,2,2,1984,2,1,15,4,2,20,20,20,20
3,3,2,2,3,2,2,1,2,2,4,3,3,3,3,2,2,1981,2,1,6,4,2,42-46,42-46,46,46
3,3,2,1,4,2,3,1,1,1,4,4,4,4,4,3,2,1969,2,1,1,1,3,45,45,45,45
4,3,3,3,3,3,3,2,2,2,5,4,4,4,5,4,2,1970,1,1,10,3,3,45,45,45,45
2,2,3,2,4,3,2,3,2,2,4,3,2,2,3,3,2,1956,1,1,10,3,4,ca 50-60,approximately 50-60,60,60
4,4,3,2,4,3,2,1,1,1,4,4,3,4,3,3,2,1977,2,1,10,1,4,60,60,60,60
4,4,4,2,4,3,2,2,1,2,3,4,4,3,4,2,2,1964,2,1,1,1,5,60,60,60,60
3,2,3,2,4,2,1,2,1,1,4,3,2,1,2,2,2,1969,2,1,10,3,2,25,25,25,25
2,2,3,3,4,2,2,3,3,3,3,3,2,1,1,1,1,1968,1,1,4,1,4,44,44,44,44
2,2,2,3,2,2,2,3,3,2,3,3,3,2,2,2,2,1981,1,2,4,1,2,50,50,50,50
4,2,2,3,3,3,1,2,2,2,3,4,4,3,3,4,2,1980,2,1,2,1,2,29,29,29,29
3,2,3,3,3,2,1,3,3,3,4,3,2,2,2,3,2,1977,2,2,1,3,4,43,43,43,43
3,3,3,3,2,2,1,3,3,1,3,3,3,2,2,2,2,1967,1,1,10,2,5,50,50,50,50
3,4,3,2,3,2,2,2,2,1,5,5,4,4,4,4,2,1976,2,1,15,1,2,23,23,23,23
4,4,4,1,1,1,1,1,1,2,5,4,4,4,4,1,2,1977,1,1,4,4,6,90,90,90,90
4,3,3,2,3,3,3,2,2,2,4,3,4,4,4,2,2,1979,2,1,3,2,1,6,6,6,6
3,2,2,3,2,2,2,2,3,3,4,2,2,1,1,1,1,1983,2,1,15,2,4,50,50,50,50
3,3,3,4,1,2,2,3,3,3,3,3,3,3,3,2,2,1970,1,1,15,1,6,50,50,50,50
4,3,3,2,3,3,3,1,1,1,4,3,4,3,4,2,1,1966,2,1,1,1,1,60,60,60,60
1,2,2,2,2,2,1,3,3,3,4,2,4,3,4,3,2,1974,2,1,1,1,2,12,12,12,12
2,2,3,2,3,2,1,1,1,2,4,4,3,2,4,3,2,1980,2,2,10,4,3,60,60,60,60
3,2,3,3,4,2,1,2,1,1,4,3,5,4,4,4,2,1973,1,1,10,3,1,40,40,40,40
1,3,1,3,3,2,1,3,2,3,2,2,2,1,1,2,2,1957,1,1,4,3,3,40,40,40,40
3,3,2,2,4,2,2,2,2,3,4,4,4,4,4,4,2,1965,2,1,1,3,4,41,41,41,41
3,3,3,3,3,2,1,3,3,2,4,4,3,3,3,2,2,1963,2,1,15,2,3,35,35,35,35
3,2,3,3,3,1,2,3,3,2,4,4,4,3,4,3,2,1969,1,1,15,1,2,45,45,45,45
3,3,3,3,2,3,2,2,3,3,3,3,2,1,2,2,1,1962,1,1,4,1,4,50,50,50,50
4,4,4,4,3,1,1,3,3,2,1,1,1,1,1,1,1,1971,2,1,15,1,5,60,60,60,60
2,2,2,2,2,1,1,2,3,3,2,3,3,2,3,2,2,1969,1,2,15,2,3,30,30,30,30
3,3,2,1,4,3,3,1,1,1,4,5,3,3,4,4,2,1959,1,1,10,4,1,40,40,40,40
3,2,3,3,2,1,1,3,3,3,3,3,1,1,1,1,1,1966,1,2,15,1,4,50,50,50,50
4,3,3,3,2,1,1,2,3,3,4,4,4,4,4,3,2,1971,2,1,6,4,3,38,38,38,38
2,2,4,3,4,3,2,3,3,3,4,2,2,1,4,1,2,1964,2,1,16,1,3,40,40,40,40
4,4,4,1,2,4,4,1,2,2,5,5,5,5,5,5,2,1965,8,1,1,2,4,vor Pensionierung 40-60,pre-retirement 40-60,60,60
2,2,2,2,3,2,2,3,3,3,3,2,1,1,1,1,1,1950,7,2,15,1,2,8,8,8,8
3,4,3,2,4,2,2,2,2,3,4,3,3,3,3,3,2,1964,2,1,9,1,4,30-40,30-40,40,40
2,3,2,4,3,1,2,4,4,4,3,2,3,1,1,2,2,1964,2,2,15,2,3,35,35,35,35
4,3,3,3,2,1,2,3,3,4,4,4,4,2,3,2,2,1991,2,1,11,3,3,60,60,60,60
3,2,2,3,2,2,2,3,3,2,2,1,1,1,1,1,2,1990,2,1,14,1,2,40,40,40,40
4,4,4,3,2,1,1,2,3,2,5,3,3,3,4,1,2,1974,1,1,10,4,4,70,70,70,70
3,3,2,3,3,3,2,3,3,3,1,2,2,3,2,2,1,1968,1,1,15,1,1,70,70,70,70
3,4,3,3,4,3,2,3,1,1,4,4,4,3,4,2,2,1986,2,1,7,1,3,40,40,40,40
3,3,2,3,1,2,2,3,3,3,2,3,2,1,2,2,1,1955,1,1,15,1,6,50,50,50,50
4,4,3,1,3,3,3,1,1,1,4,4,4,4,4,4,2,1982,2,1,13,4,2,mindestens 55,at least 55,55,55
3,4,4,4,3,1,1,3,4,3,4,3,2,2,3,4,2,1978,2,1,4,3,3,32,32,32,32
2,3,3,2,3,3,1,2,3,4,4,4,3,4,4,4,2,1973,2,1,4,3,3,30,30,30,30
3,2,2,3,3,2,3,2,2,2,4,4,3,2,3,2,2,1986,2,1,9,1,3,58,58,58,58
3,3,3,1,3,2,1,1,2,1,4,3,3,4,4,3,1,1987,2,1,1,4,2,65,65,65,65
4,2,3,3,3,3,2,2,2,2,4,4,4,3,4,3,2,1989,2,1,1,1,2,30,30,30,30
2,2,2,4,3,1,2,3,2,3,4,2,2,1,2,3,2,1992,2,2,3,4,2,40,40,40,40
3,3,2,2,3,2,2,2,3,2,4,2,2,3,2,1,2,1990,2,1,16,2,2,60,60,60,60
3,3,3,3,2,2,1,3,4,3,4,3,3,3,3,2,2,1980,2,1,11,1,3,55,55,55,55
3,2,2,3,3,2,2,2,2,1,4,3,2,2,2,2,2,1979,2,1,7,1,3,55,55,55,55
3,3,3,3,3,3,2,3,2,2,3,2,3,1,2,3,2,1988,2,1,11,2,2,40,40,40,40
