ERI_1,ERI_2,ERI_3,ERI_4,ERI_5,ERI_6,ERI_7,ERI_8,ERI_9,ERI_10,CBI_01,CBI_02,CBI_03,CBI_04,CBI_05,CBI_06,gender,birth year,status of employment,field of work,federal state,community size,income,working_hours,age,CBI_SCORE,Burnout_Score
3,3,3,2,3,2,1,2,2,2,25,25,25,75,25,75,2,1980.0,2,1,2,4,2,40,46.0,41.7,0
3,4,3,1,4,4,4,1,1,3,25,25,25,100,50,75,2,1981.0,4,1,2,2,3,40,45.0,50.0,1
4,3,3,2,2,2,2,2,2,1,25,25,25,50,25,50,2,1979.0,2,1,7,2,2,60,47.0,33.3,0
3,2,3,2,2,2,1,3,3,2,75,75,100,75,75,75,2,1989.0,2,1,1,1,2,40,37.0,79.2,1
3,3,3,2,4,3,2,1,2,2,50,50,25,25,25,50,2,1986.0,2,1,2,4,2,55,40.0,37.5,0
3,3,2,2,4,4,3,2,2,1,25,25,25,25,25,75,2,1987.0,2,2,4,4,2,50,39.0,33.3,0
4,4,4,2,2,3,2,2,2,2,25,50,25,50,50,50,2,1977.0,2,1,10,4,2,40,49.0,41.7,0
3,3,3,4,4,4,3,2,2,1,50,75,50,75,75,100,2,1960.0,1,1,3,4,1,40,66.0,70.8,1
2,2,2,2,4,3,2,2,2,2,25,75,50,50,50,100,2,1981.0,2,1,7,3,2,55,45.0,58.3,1
4,4,3,2,4,3,2,1,1,1,25,0,25,25,25,25,2,1983.0,5,3,2,3,1,0,43.0,20.8,0
4,3,3,2,3,2,2,3,3,2,25,25,25,50,25,50,1,1961.0,1,3,2,2,1,60,65.0,33.3,0
4,2,4,2,3,2,2,3,3,2,0,25,25,25,25,50,2,1978.0,1,1,4,2,6,55,48.0,25.0,0
4,3,3,3,4,2,1,3,2,2,50,50,50,75,50,75,2,1985.0,2,1,2,2,2,50,41.0,58.3,1
3,3,2,2,3,3,3,2,2,3,25,25,25,50,50,75,2,1985.0,2,1,4,4,2,60,41.0,41.7,0
3,3,3,1,4,3,1,2,2,3,25,25,25,25,25,50,2,1970.0,9,1,9,2,3,40,56.0,29.2,0
3,1,3,2,3,2,2,2,2,1,25,25,25,25,25,75,2,1988.0,6,1,2,4,1,60,38.0,33.3,0
3,3,3,2,4,3,1,1,1,1,25,25,25,50,25,75,2,1988.0,2,1,1,1,2,52,38.0,37.5,0
2,2,3,4,1,1,1,4,4,2,50,75,100,100,100,75,2,1988.0,2,1,1,4,1,15,38.0,83.3,1
3,2,2,1,4,2,2,1,1,1,25,50,50,50,50,50,2,1982.0,2,1,2,1,2,60,44.0,45.8,0
3,3,3,1,4,3,3,1,1,1,25,25,50,75,25,25,2,1983.0,5,3,1,4,1,70,43.0,37.5,0
3,3,3,2,3,3,3,3,3,2,25,50,50,100,75,75,1,1973.0,2,2,11,1,4,70,53.0,62.5,1
4,4,3,2,3,3,2,1,2,1,25,25,25,25,50,50,2,1988.0,2,1,2,1,3,80,38.0,33.3,0
3,2,2,3,2,1,1,3,3,3,50,25,75,75,50,75,1,1990.0,2,1,3,4,1,45,36.0,58.3,1
3,2,2,3,3,4,3,1,1,2,25,25,25,25,25,25,1,1969.0,1,1,10,2,6,60,57.0,25.0,0
4,4,4,1,4,3,2,1,2,1,0,0,0,25,0,25,2,1984.0,2,1,2,4,2,60,42.0,8.3,0
4,3,3,1,4,4,4,1,1,1,25,25,25,25,25,50,2,1986.0,2,1,2,4,1,40,40.0,29.2,0
4,3,3,3,3,2,1,3,2,2,25,50,50,75,50,100,2,1987.0,2,1,10,4,2,50,39.0,58.3,1
3,2,3,2,2,3,2,2,2,2,25,50,50,75,50,75,1,1952.0,1,1,1,2,5,60,74.0,54.2,1
4,4,3,2,3,3,3,2,2,2,25,25,25,25,25,25,2,1983.0,2,1,2,2,2,60,43.0,25.0,0
3,2,2,1,2,2,2,1,3,1,50,75,25,50,50,75,2,1987.0,2,1,10,4,1,40,39.0,54.2,1
3,3,2,1,4,4,4,1,1,1,0,25,0,25,0,50,2,1978.0,2,1,10,3,2,59,48.0,16.7,0
3,3,3,3,3,2,2,3,2,1,0,0,25,0,0,0,2,1986.0,2,1,10,2,3,50,40.0,4.2,0
4,4,3,3,3,2,2,2,3,1,0,25,25,50,25,50,2,1984.0,2,1,2,4,2,40,42.0,29.2,0
3,3,2,1,4,2,3,2,2,1,25,25,50,25,25,50,2,1989.0,2,1,2,4,2,46,37.0,33.3,0
4,2,2,2,1,2,1,2,3,3,25,25,50,25,25,50,2,1971.0,1,1,2,1,4,70,55.0,33.3,0
2,3,1,2,2,2,1,2,2,3,50,75,50,75,75,100,1,1983.0,2,1,2,2,1,48,43.0,70.8,1
4,3,3,1,2,3,1,3,2,1,25,75,50,75,25,100,2,1988.0,2,1,9,4,2,55,38.0,58.3,1
4,3,3,2,3,2,2,2,3,2,25,25,50,25,25,25,2,1990.0,2,1,15,3,2,50,36.0,29.2,0
3,3,3,2,4,2,1,2,2,1,25,50,75,50,50,75,2,1985.0,2,1,9,3,2,70,41.0,54.2,1
3,3,2,3,3,2,2,2,2,1,25,25,25,75,50,75,2,1979.0,2,1,1,2,2,45,47.0,45.8,0
3,2,2,3,3,2,2,3,2,2,50,75,50,75,50,50,2,1986.0,2,1,9,3,3,40,40.0,58.3,1
3,3,2,3,3,1,2,2,3,2,25,50,75,75,75,75,2,1985.0,2,1,7,4,2,28,41.0,62.5,1
4,2,2,2,3,2,2,2,3,2,50,25,75,75,50,75,2,1985.0,2,1,13,4,2,32,41.0,58.3,1
4,3,3,1,3,2,2,2,2,1,25,25,25,25,25,25,2,1986.0,2,1,2,1,2,70,40.0,25.0,0
3,3,3,3,3,2,3,2,3,3,25,50,50,75,75,75,2,1985.0,2,1,2,1,2,30,41.0,58.3,1
4,3,3,2,2,2,2,2,2,1,25,25,25,25,25,75,2,1989.0,2,1,1,4,2,60,37.0,33.3,0
3,3,2,3,3,2,2,3,3,2,0,0,0,25,0,25,2,1988.0,2,1,11,2,3,45,38.0,8.3,0
4,4,4,1,4,3,1,2,1,1,25,25,25,25,25,25,2,1986.0,2,1,15,3,3,40,40.0,25.0,0
3,2,2,2,3,2,1,2,3,2,25,50,75,75,25,75,2,1987.0,2,1,9,1,1,55,39.0,54.2,1
4,3,3,3,3,2,1,2,2,1,25,25,50,75,25,50,2,1974.0,2,1,1,3,2,40,52.0,41.7,0
3,2,3,3,2,2,2,2,3,3,50,75,75,75,75,75,1,1986.0,2,1,10,3,4,50,40.0,70.8,1
2,2,2,3,2,2,2,3,3,2,50,50,75,75,75,50,2,1981.0,4,2,9,1,1,8,45.0,62.5,1
3,3,4,2,4,3,2,2,2,2,25,25,25,25,25,50,2,1984.0,2,1,2,4,1,20,42.0,29.2,0
4,4,3,2,2,3,3,2,3,2,25,50,25,50,25,75,2,1978.0,2,1,9,2,3,75,48.0,41.7,0
3,4,3,1,4,4,4,1,1,2,25,50,25,50,50,50,2,1979.0,4,2,9,4,3,40,47.0,41.7,0
4,4,3,1,4,4,2,1,1,1,25,50,25,25,25,75,2,1987.0,2,1,9,4,2,38,39.0,37.5,0
3,3,2,2,3,2,2,2,2,1,25,50,50,75,75,100,2,1989.0,2,1,1,1,2,55,37.0,62.5,1
3,3,2,3,3,3,2,2,2,1,25,25,25,50,50,75,2,1983.0,2,1,1,1,2,55,43.0,41.7,0
4,3,4,3,2,1,1,3,3,3,25,25,75,75,50,100,2,1976.0,1,1,9,3,5,70,50.0,58.3,1
4,4,4,2,2,2,1,2,3,3,25,25,25,25,25,50,1,1976.0,1,1,10,3,6,60,50.0,29.2,0
4,4,4,1,3,3,2,2,3,1,0,0,25,25,0,25,2,1983.0,2,1,7,4,2,80,43.0,12.5,0
3,3,2,3,1,1,1,2,3,1,25,50,50,75,50,75,2,1986.0,2,1,2,4,4,60,40.0,54.2,1
4,4,2,2,4,3,2,1,1,1,25,25,0,0,25,50,2,1989.0,2,1,2,1,2,50,37.0,20.8,0
3,2,3,3,1,2,2,3,3,1,50,75,75,75,75,75,2,1987.0,2,2,2,4,2,60,39.0,70.8,1
4,3,4,3,3,2,2,3,3,3,25,25,25,25,25,75,2,1967.0,2,1,10,4,1,45,59.0,33.3,0
3,2,3,3,2,1,1,3,3,2,50,50,50,75,50,75,1,1972.0,1,1,3,1,4,60,54.0,58.3,1
4,4,4,3,2,1,1,3,2,1,25,25,25,25,25,50,2,1975.0,2,1,13,4,3,50,51.0,29.2,0
2,2,2,2,3,3,3,2,2,3,25,75,50,75,25,100,2,1978.0,2,1,1,1,3,41,48.0,58.3,1
2,2,3,3,2,2,2,2,3,2,25,25,50,75,50,50,2,1975.0,1,1,10,2,2,40,51.0,45.8,0
3,3,2,3,4,2,1,2,2,3,50,75,50,50,50,75,2,1960.0,1,2,2,2,4,45,66.0,58.3,1
3,3,3,2,4,1,2,2,2,2,0,25,25,25,25,100,2,1970.0,1,2,10,1,3,28,56.0,33.3,0
2,2,2,2,3,2,1,2,3,2,25,50,25,50,50,25,2,1982.0,2,1,2,4,2,34,44.0,37.5,0
4,4,4,2,3,2,1,2,3,2,50,50,50,75,50,75,2,1969.0,2,1,2,4,3,5,57.0,58.3,1
4,4,4,2,3,2,3,1,2,2,25,25,50,50,25,100,2,1972.0,2,1,1,1,4,80,54.0,45.8,0
3,3,3,2,3,3,2,2,2,2,25,50,25,25,25,50,2,1962.0,1,2,7,2,3,48,64.0,33.3,0
3,3,3,4,2,2,1,3,3,1,50,75,50,75,75,75,2,1978.0,2,2,2,4,4,45,48.0,66.7,1
3,2,2,3,2,3,3,3,3,3,50,50,75,75,75,75,2,1989.0,5,1,1,1,2,55,37.0,66.7,1
4,2,3,3,3,1,1,3,2,1,50,75,75,75,75,75,2,1988.0,2,1,9,1,2,65,38.0,70.8,1
2,3,3,3,2,1,1,3,3,2,25,50,75,75,100,75,2,1958.0,1,1,10,1,1,20,68.0,66.7,1
3,3,3,3,2,2,1,2,3,2,25,25,25,25,25,50,2,1976.0,1,1,10,2,5,50,50.0,29.2,0
3,2,3,2,3,1,1,1,1,1,50,25,50,100,75,100,1,1967.0,2,1,2,4,3,50,59.0,66.7,1
3,3,3,2,1,3,1,2,2,3,25,25,50,50,50,50,2,1964.0,2,1,9,1,5,45,62.0,41.7,0
3,3,2,3,4,3,2,2,2,2,25,50,50,100,75,50,2,1983.0,2,2,10,2,3,60,43.0,58.3,1
4,2,2,3,2,2,2,2,3,2,25,50,50,50,75,75,1,1988.0,2,2,9,1,2,50,38.0,54.2,1
3,3,2,3,3,1,1,2,3,2,0,25,75,50,50,75,2,1978.0,1,1,10,4,4,40,48.0,45.8,0
2,1,2,4,3,3,3,3,2,3,100,100,100,100,100,100,1,1961.0,1,1,8,1,6,60,65.0,100.0,1
4,3,2,3,2,1,1,2,3,1,50,50,50,75,75,100,2,1987.0,2,1,7,4,2,55,39.0,66.7,1
2,3,2,3,2,1,2,3,3,2,25,75,50,50,50,75,2,1980.0,2,1,10,2,2,32,46.0,54.2,1
3,4,2,3,3,4,2,2,2,1,25,25,25,25,25,25,2,1953.0,1,1,2,1,1,40,73.0,25.0,0
1,1,2,3,4,1,1,4,4,2,50,100,100,100,100,100,2,1963.0,1,1,3,4,2,40,63.0,91.7,1
2,3,3,3,3,2,2,2,2,2,75,75,50,100,75,75,2,1962.0,1,1,2,3,3,30,64.0,75.0,1
4,4,2,3,3,2,2,3,3,2,25,25,25,100,50,100,1,1963.0,1,1,3,4,3,55,63.0,54.2,1
4,4,4,3,3,2,2,3,2,3,25,50,50,75,50,50,2,1974.0,2,1,7,1,4,45,52.0,50.0,1
4,3,3,1,3,2,2,1,1,1,0,0,25,50,25,0,2,1977.0,2,1,2,2,2,50,49.0,16.7,0
2,2,2,3,2,2,1,3,3,3,50,100,75,75,75,75,1,1972.0,9,1,1,1,5,45,54.0,75.0,1
3,4,4,2,4,4,2,2,2,2,25,50,50,75,50,50,1,1963.0,2,1,2,1,5,46,63.0,50.0,1
3,3,3,1,4,4,3,1,1,2,25,25,25,50,25,25,2,1963.0,2,1,2,1,4,42,63.0,29.2,0
4,3,4,3,2,2,2,2,3,2,0,75,25,25,25,50,2,1983.0,2,1,9,4,2,40,43.0,33.3,0
3,3,2,1,4,2,3,1,1,1,50,50,50,75,50,25,2,1987.0,2,1,2,4,3,50,39.0,50.0,1
3,3,3,3,3,2,2,2,2,1,0,25,25,50,25,50,2,1981.0,1,1,9,1,2,60,45.0,29.2,0
2,3,2,3,3,2,2,2,2,3,50,75,75,100,75,100,1,1958.0,2,1,8,1,4,40,68.0,79.2,1
4,3,3,3,2,2,1,3,3,3,50,50,75,100,75,50,2,1983.0,1,1,9,1,4,65,43.0,66.7,1
2,1,1,3,3,3,2,3,2,2,50,75,50,75,75,100,2,1989.0,2,1,2,4,2,40,37.0,70.8,1
3,3,3,3,3,2,1,3,2,3,75,50,75,75,50,75,2,1970.0,2,1,9,4,4,42,56.0,66.7,1
3,3,4,1,4,2,1,3,2,3,50,50,75,100,75,100,2,1966.0,2,1,2,4,4,40,60.0,75.0,1
4,3,3,3,1,1,1,3,3,3,25,50,75,100,50,75,2,1965.0,1,1,4,2,3,48,61.0,62.5,1
4,4,4,3,3,3,2,2,2,1,0,0,25,25,25,25,2,1984.0,2,1,15,1,2,40,42.0,16.7,0
2,3,2,2,3,3,3,2,2,2,25,50,50,75,50,50,1,1963.0,1,3,10,3,4,50,63.0,50.0,1
4,4,4,3,4,3,1,4,4,1,25,25,50,50,25,75,2,1963.0,1,1,13,4,3,60,63.0,41.7,0
3,3,3,2,3,3,2,2,3,3,25,50,25,25,75,75,1,1957.0,1,2,1,2,6,64,69.0,45.8,0
3,3,3,2,3,2,1,2,2,2,25,50,75,50,25,75,2,1973.0,2,1,15,2,4,50,53.0,50.0,1
3,2,3,2,3,2,1,1,2,1,25,25,50,25,25,25,2,1975.0,2,1,13,4,2,40,51.0,29.2,0
2,2,2,3,2,1,2,4,4,2,25,50,75,100,50,100,1,1986.0,2,1,15,2,3,50,40.0,66.7,1
3,3,4,2,3,3,3,1,2,2,25,25,25,25,25,50,2,1970.0,1,1,10,3,4,45,56.0,29.2,0
3,3,2,2,3,2,3,3,2,3,25,25,50,75,25,25,2,1979.0,2,1,10,4,1,11,47.0,37.5,0
4,3,2,2,3,3,4,1,1,2,0,25,25,25,25,50,2,1981.0,2,2,2,3,2,25,45.0,25.0,0
4,3,3,1,4,2,3,1,1,1,0,0,0,0,0,25,2,1985.0,2,1,1,3,2,70,41.0,4.2,0
4,4,3,3,4,2,2,3,1,2,50,75,25,75,75,100,2,1979.0,4,1,2,1,3,40,47.0,66.7,1
3,3,4,4,2,2,1,3,3,3,50,50,50,75,75,100,1,1973.0,2,2,2,4,5,45,53.0,66.7,1
4,3,4,2,3,2,2,2,2,2,25,25,25,50,25,50,2,1971.0,2,1,9,1,2,34,55.0,33.3,0
3,3,3,1,3,2,2,2,3,1,50,75,50,100,50,75,1,1986.0,2,2,9,4,4,55,40.0,66.7,1
2,2,1,3,4,1,1,3,3,1,50,50,50,50,50,75,2,1963.0,2,1,2,2,1,30,63.0,54.2,1
3,4,4,2,4,4,4,3,2,1,25,25,25,25,25,25,2,1981.0,2,3,7,2,1,20,45.0,25.0,0
3,2,3,2,2,3,2,2,2,2,50,75,50,50,75,75,2,1964.0,2,1,2,4,4,40,62.0,62.5,1
3,3,3,2,2,2,2,3,3,2,25,25,25,50,50,50,2,1982.0,1,1,2,2,2,50,44.0,37.5,0
3,2,2,2,4,2,2,2,3,2,25,50,25,25,25,50,2,1989.0,2,1,2,1,2,50,37.0,33.3,0
4,4,3,1,3,1,2,1,2,2,25,25,25,25,25,50,2,1987.0,6,2,9,4,2,80,39.0,29.2,0
1,2,2,2,2,2,1,3,3,3,50,50,50,75,50,75,2,1979.0,9,1,7,1,1,12,47.0,58.3,1
3,2,3,2,4,3,2,1,2,2,50,50,25,50,50,75,2,1971.0,2,1,1,2,1,10,55.0,50.0,1
4,4,3,3,2,3,1,2,2,1,25,50,25,50,25,50,2,1983.0,2,2,1,4,3,50,43.0,37.5,0
2,2,2,3,2,2,2,2,3,2,50,50,25,50,50,75,2,1969.0,1,1,13,4,1,30,57.0,50.0,1
3,3,4,3,2,2,2,3,3,3,25,25,25,25,25,25,2,1984.0,2,1,14,2,3,45,42.0,25.0,0
2,3,2,3,1,2,3,2,3,2,25,50,25,50,50,75,1,1958.0,1,1,10,1,6,0,68.0,45.8,0
2,2,2,2,3,2,4,2,1,4,25,25,75,100,50,25,2,1980.0,2,2,4,3,4,44,46.0,50.0,1
3,3,3,2,3,2,2,3,2,2,50,50,50,75,50,75,2,1963.0,2,1,7,2,3,45,63.0,58.3,1
2,2,2,3,4,2,2,3,3,3,25,50,75,100,100,75,1,1958.0,1,1,10,3,5,37,68.0,70.8,1
4,4,4,2,2,2,1,2,2,3,25,25,50,75,25,50,1,1960.0,2,1,9,1,5,50,66.0,41.7,0
3,3,3,3,2,2,2,3,3,2,25,50,50,50,25,75,2,1974.0,1,1,10,4,2,40,52.0,45.8,0
3,2,3,3,4,1,1,3,2,1,25,50,50,75,50,75,2,1969.0,2,1,2,1,2,27,57.0,54.2,1
3,3,3,3,2,2,2,3,3,2,25,25,25,25,25,25,2,1964.0,1,1,9,2,4,60,62.0,25.0,0
3,3,3,3,2,2,2,3,3,3,25,25,50,75,50,100,2,1971.0,2,3,4,4,3,40,55.0,54.2,1
3,3,3,2,3,2,2,1,1,1,0,0,0,25,25,25,2,1984.0,2,1,2,4,2,80,42.0,12.5,0
3,3,3,2,3,2,2,2,2,1,25,25,50,50,25,75,2,1989.0,2,2,2,4,1,50,37.0,41.7,0
4,3,4,3,2,1,1,2,3,2,25,50,50,75,75,100,2,1972.0,1,2,2,3,5,65,54.0,62.5,1
2,2,3,2,4,2,2,2,1,1,50,50,50,100,50,75,1,1974.0,2,1,2,1,3,52,52.0,62.5,1
4,3,3,3,1,2,2,4,4,4,25,25,25,75,50,100,2,1966.0,1,1,2,1,6,50,60.0,50.0,1
3,3,2,3,3,2,2,4,3,3,50,75,75,100,100,100,1,1972.0,2,1,2,1,3,50,54.0,83.3,1
3,3,2,1,3,2,1,1,2,1,25,75,50,50,50,75,2,1980.0,2,1,10,4,2,50,46.0,54.2,1
3,3,2,3,1,1,1,4,4,3,25,50,50,75,75,100,1,1956.0,1,1,10,2,5,60,70.0,62.5,1
4,2,3,3,3,3,2,3,3,2,50,50,75,75,50,50,1,1960.0,2,1,14,1,2,50,66.0,58.3,1
3,3,2,2,2,2,2,3,3,2,25,50,50,75,50,75,2,1957.0,1,2,15,4,3,50,69.0,54.2,1
3,3,4,2,2,3,3,2,2,3,25,25,25,75,50,50,2,1973.0,9,1,2,4,3,30,53.0,41.7,0
3,3,3,3,3,2,2,3,2,4,50,75,75,100,100,75,2,1967.0,2,1,1,3,4,40,59.0,79.2,1
3,3,2,3,2,2,1,3,3,3,25,50,75,100,100,100,2,1978.0,2,1,1,4,4,24,48.0,75.0,1
3,2,3,2,4,2,3,1,2,1,25,50,50,50,25,50,2,1973.0,2,1,4,1,2,40,53.0,41.7,0
2,2,2,3,2,2,2,3,3,3,50,75,100,100,100,75,2,1976.0,2,1,2,4,1,14,50.0,83.3,1
1,2,1,3,3,1,1,3,3,3,50,100,100,100,100,100,2,1991.0,2,1,13,4,2,30,35.0,91.7,1
3,3,4,4,3,2,1,3,2,2,25,50,50,75,75,75,2,1980.0,2,1,2,1,2,28,46.0,58.3,1
4,3,3,1,3,3,3,1,1,1,25,50,50,50,50,75,2,1984.0,5,1,13,4,2,50,42.0,50.0,1
3,3,2,3,4,4,3,2,2,1,25,25,25,50,50,50,2,1974.0,2,1,2,2,2,23,52.0,37.5,0
2,4,3,3,3,2,1,3,3,2,50,75,50,75,75,75,2,1965.0,1,1,15,1,3,35,61.0,66.7,1
3,1,2,3,3,2,1,3,3,1,50,50,75,100,100,100,2,1979.0,2,1,7,4,1,36,47.0,79.2,1
3,4,4,2,3,3,1,2,2,2,25,25,25,25,25,50,2,1979.0,2,1,1,4,3,35,47.0,29.2,0
2,2,1,2,4,3,2,2,2,2,25,25,0,50,25,50,2,1965.0,2,2,9,1,2,40,61.0,29.2,0
3,3,3,2,3,3,1,2,2,1,0,25,25,25,25,50,2,1982.0,2,1,2,4,3,50,44.0,25.0,0
3,3,3,2,4,2,1,2,3,2,25,75,50,75,75,100,1,1962.0,2,2,1,3,1,45,64.0,66.7,1
3,4,4,2,3,3,2,1,2,1,0,0,0,25,0,25,2,1963.0,1,1,11,3,2,50,63.0,8.3,0
3,3,2,1,3,2,2,2,2,1,25,50,75,75,75,75,2,1987.0,2,1,15,3,2,50,39.0,62.5,1
3,3,4,3,2,3,1,3,3,4,75,50,100,100,75,75,1,1965.0,2,1,10,4,6,45,61.0,79.2,1
3,4,2,1,4,4,1,1,1,1,0,0,25,50,25,75,2,1980.0,2,1,15,4,4,42,46.0,29.2,0
3,3,3,2,4,4,2,2,2,3,25,25,50,50,50,75,1,1965.0,1,1,4,3,6,70,61.0,45.8,0
3,3,2,3,2,2,2,3,2,3,50,25,75,100,75,75,2,1981.0,2,2,2,4,1,25,45.0,66.7,1
2,3,3,3,1,2,2,3,3,3,75,100,75,100,75,100,1,1966.0,1,1,2,1,6,60,60.0,87.5,1
3,3,3,4,4,1,2,3,3,1,25,25,25,25,25,75,2,1968.0,1,1,7,2,2,45,58.0,33.3,0
3,2,3,3,4,3,2,2,2,2,25,50,75,75,50,75,2,1983.0,2,2,2,4,2,40,43.0,58.3,1
3,4,3,3,3,1,1,2,3,3,25,25,25,75,25,50,2,1979.0,2,1,10,1,3,46,47.0,37.5,0
4,4,4,4,2,3,2,3,2,3,25,25,25,25,25,75,2,1972.0,9,2,2,2,5,42,54.0,33.3,0
4,2,3,3,2,2,2,3,3,1,25,25,25,25,25,75,2,1974.0,1,2,13,1,2,50,52.0,33.3,0
3,3,4,3,3,2,1,2,2,2,25,25,25,25,25,25,2,1976.0,2,1,9,1,3,50,50.0,25.0,0
3,2,2,3,3,2,2,3,2,2,25,50,50,50,50,50,2,1973.0,1,1,10,2,1,60,53.0,45.8,0
3,3,3,3,4,3,1,1,1,1,50,50,50,50,25,75,2,1986.0,5,1,3,4,2,50,40.0,50.0,1
4,4,4,2,1,2,1,1,3,3,25,25,75,100,50,25,2,1979.0,9,1,10,1,3,50,47.0,50.0,1
4,4,3,3,3,4,3,2,2,2,25,25,25,25,25,25,1,1967.0,9,1,2,4,1,30,59.0,25.0,0
4,3,3,2,2,2,3,2,2,3,25,25,25,50,25,50,2,1986.0,2,1,9,4,2,50,40.0,33.3,0
3,3,3,3,2,2,2,3,3,3,25,25,25,50,25,50,2,1970.0,1,1,10,1,4,50,56.0,33.3,0
2,2,2,3,3,2,3,3,2,1,50,75,75,100,75,100,2,1989.0,2,1,13,4,2,50,37.0,79.2,1
3,2,2,3,3,2,2,3,3,3,25,25,50,50,50,50,2,1984.0,2,1,2,1,1,3,42.0,41.7,0
3,3,3,3,1,1,1,3,4,3,50,50,100,75,75,100,1,1958.0,1,1,2,2,6,80,68.0,75.0,1
2,3,3,4,2,2,1,3,3,2,25,50,100,100,75,100,2,1990.0,2,1,2,2,1,47,36.0,75.0,1
3,4,4,3,2,2,2,4,3,4,25,50,25,50,50,75,2,1978.0,2,1,10,3,4,45,48.0,45.8,0
3,4,2,4,3,3,1,3,3,3,25,50,25,75,50,75,2,1971.0,2,1,15,1,3,32,55.0,50.0,1
3,2,3,4,1,1,1,3,4,2,50,75,75,100,100,100,2,1984.0,1,1,15,2,2,50,42.0,83.3,1
3,3,3,3,3,2,3,2,2,2,50,50,50,50,50,75,2,1982.0,2,2,13,4,3,60,44.0,54.2,1
3,3,3,3,3,2,2,2,3,2,25,25,25,50,25,50,2,1983.0,2,1,14,1,2,48,43.0,33.3,0
4,4,3,2,2,3,2,2,1,1,25,50,50,50,25,25,2,1985.0,2,1,2,2,2,30,41.0,37.5,0
4,3,4,1,4,3,1,1,1,3,25,100,0,25,0,50,2,1968.0,2,1,14,4,3,40,58.0,33.3,0
3,3,3,1,3,2,2,2,2,2,25,50,50,75,75,75,2,1988.0,2,1,1,2,3,60,38.0,58.3,1
2,4,3,3,2,2,1,4,4,2,25,25,25,75,50,50,2,1987.0,2,2,10,4,5,60,39.0,41.7,0
3,4,4,4,3,1,1,3,3,3,50,50,50,75,75,100,2,1970.0,2,1,10,2,3,35,56.0,66.7,1
3,3,2,3,2,2,1,3,3,3,50,50,50,50,50,75,2,1982.0,2,1,2,1,3,50,44.0,54.2,1
3,3,3,2,3,2,2,2,3,2,25,50,50,50,25,75,2,1978.0,2,1,15,1,2,50,48.0,45.8,0
3,3,3,3,2,2,2,3,3,2,25,50,50,50,50,75,2,1984.0,2,1,2,1,4,50,42.0,50.0,1
4,4,4,2,3,3,1,3,3,2,25,25,25,25,25,75,1,1965.0,2,1,1,3,5,0,61.0,33.3,0
3,4,3,2,2,2,1,2,3,3,25,50,50,50,25,50,1,1967.0,2,1,14,4,4,45,59.0,41.7,0
3,3,3,2,3,2,2,3,2,2,25,50,50,75,75,100,2,1975.0,2,3,10,3,2,35,51.0,62.5,1
3,3,2,3,3,2,2,3,2,2,50,50,75,100,100,100,2,1959.0,1,1,8,1,3,25,67.0,79.2,1
2,2,2,3,4,2,2,2,2,2,25,25,75,50,50,50,2,1976.0,2,1,7,1,3,40,50.0,45.8,0
2,2,2,3,2,1,1,3,3,2,50,50,75,100,75,100,2,1991.0,2,1,10,4,2,40,35.0,75.0,1
3,3,4,2,3,2,1,2,1,1,0,25,25,25,0,50,2,1968.0,1,1,8,1,3,60,58.0,20.8,0
3,3,2,3,4,3,2,2,2,1,25,75,50,50,25,50,2,1962.0,2,1,14,3,5,60,64.0,45.8,0
4,3,3,3,2,1,1,3,3,3,25,50,50,75,50,75,2,1978.0,2,1,14,3,3,45,48.0,54.2,1
2,3,2,3,3,2,2,3,2,2,50,50,50,75,75,75,2,1985.0,2,1,10,2,2,50,41.0,62.5,1
2,2,3,3,2,2,1,3,2,4,50,50,50,75,75,75,2,1974.0,2,2,1,3,2,21,52.0,62.5,1
4,4,4,2,2,3,2,2,2,1,50,50,25,25,50,50,2,1984.0,2,1,7,3,3,48,42.0,41.7,0
3,3,3,1,3,3,3,1,1,3,25,50,0,25,0,75,2,1983.0,2,1,1,2,3,80,43.0,29.2,0
3,3,3,3,2,2,1,3,3,3,25,50,50,75,75,75,1,1978.0,2,1,7,2,6,50,48.0,58.3,1
3,4,3,2,3,3,3,2,2,1,50,50,25,75,50,50,1,1984.0,2,1,8,2,6,60,42.0,50.0,1
2,2,2,4,1,1,2,3,4,3,50,50,75,100,75,75,2,1975.0,2,1,7,2,2,20,51.0,70.8,1
2,2,2,2,2,2,3,2,2,3,0,0,0,50,0,0,2,1978.0,2,1,11,2,2,32,48.0,8.3,0
3,3,4,2,4,4,4,1,1,1,50,50,50,75,50,50,2,1982.0,5,2,7,1,2,0,44.0,54.2,1
3,3,2,3,3,2,2,3,3,3,25,25,25,50,50,50,2,1971.0,2,2,7,3,2,20,55.0,37.5,0
3,2,3,2,3,2,2,1,3,1,25,50,50,50,50,75,1,1963.0,9,1,7,4,1,10,63.0,50.0,1
3,3,4,3,2,1,1,2,3,2,25,25,50,50,25,75,2,1969.0,1,1,7,2,3,25,57.0,41.7,0
3,3,3,2,3,3,3,2,2,3,25,50,75,75,75,50,2,1977.0,2,1,1,4,1,50,49.0,58.3,1
4,3,3,2,3,1,2,2,2,2,50,50,75,75,75,0,2,1979.0,2,1,7,1,2,30,47.0,54.2,1
2,1,2,3,4,2,1,3,2,1,50,50,25,25,50,25,2,1975.0,2,2,7,3,2,35,51.0,37.5,0
1,1,1,2,4,4,4,2,1,1,25,50,75,75,50,100,2,1966.0,1,1,7,3,2,38,60.0,62.5,1
